assessment_id,candidate_id,assessment_type,assessment_date,raw_score,standard_score,passed_flag
b89ae30c-b771-4e1c-bb9c-ed88847a3b7b,C02499,work_sample,2025-07-07,27.2,-2.28,0
14951f91-053b-4944-967a-a156ef94e092,C02501,work_sample,2025-03-06,25.91,-2.409,0
66d562c4-12eb-4e02-a759-7cb9d44e2f9c,C02503,work_sample,2025-04-20,58.75,0.875,1
10a8f12a-acc0-459c-bac0-4afcb13c38ee,C02506,work_sample,2025-09-10,25.81,-2.419,0
7a6ec9df-14b2-473d-b71d-04d42063e157,C02507,work_sample,2025-10-04,78.69,2.869,1
14b7b5cc-584a-47b3-9a03-7808431834a3,C02508,work_sample,2025-12-31,54.22,0.422,0
22bcacff-47f0-4d7d-b772-145447c73bb5,C02509,work_sample,2025-03-25,44.39,-0.561,0
32005f16-f39f-4a6f-9013-41d761c20cbc,C02510,work_sample,2025-11-05,51.89,0.189,0
95a4dbab-47b5-4df2-aca3-bf7fa8ff4e17,C02511,work_sample,2025-09-25,55.93,0.593,1
28a517ab-3b76-4bf8-937c-c7cc75cd55cf,C02512,work_sample,2025-06-27,58.84,0.884,1
e04c0a32-97f0-48ec-8b7f-02279465bdd1,C02513,work_sample,2025-02-03,41.08,-0.892,0
34f5993e-a2e5-4538-a964-af87b524de62,C02514,work_sample,2025-05-05,46.71,-0.329,0
ec9f33a1-f750-4327-ab17-40b0a337ba1a,C02516,work_sample,2025-05-02,65.51,1.551,1
c557018b-e058-4349-b2f3-f404178f5266,C02517,work_sample,2025-10-12,57.77,0.777,1
6e250d88-a9e6-4c19-8b3b-2d42eab4408f,C02519,work_sample,2025-05-27,67.76,1.776,1
e8a53e30-0019-4c26-8c1c-17ea5ad3f28b,C02520,work_sample,2025-10-13,58.5,0.85,1
4d2662b2-15eb-4804-a9e7-ef016e8b36b9,C02523,work_sample,2025-04-02,57.37,0.737,1
d93e01ef-b6bc-4290-b024-50265bad0ffa,C02524,work_sample,2025-10-20,53.96,0.396,0
1952f382-706c-4bd3-88a9-a43566dded08,C02526,work_sample,2025-05-06,31.17,-1.883,0
5cb649f4-6b86-42b2-9ecc-194d9eb2153d,C02531,work_sample,2025-05-04,53.85,0.385,0
937e7466-3605-4902-b50a-4073c20c1a1e,C02532,work_sample,2025-09-29,56.48,0.648,1
54b3e4c4-c02f-4102-9508-b1e4cec8851e,C02534,work_sample,2025-05-03,76.57,2.657,1
3260908e-9edc-4fc5-9f15-07c7929a5ca1,C02537,work_sample,2025-07-22,58.9,0.89,1
8606758d-6d4b-459d-86c5-18484b1f610e,C02539,work_sample,2025-01-17,64.04,1.404,1
94cdf68a-d1a7-4667-ae24-41e38fb1d390,C02541,work_sample,2026-01-01,34.53,-1.547,0
52a37a16-3d57-40f2-8a99-9fb23cac9c70,C02545,work_sample,2025-12-15,40.08,-0.992,0
4470ae18-2d1a-4823-b959-b9701a4d442d,C02547,work_sample,2025-09-08,72.76,2.276,1
e29c423c-bad1-4496-932d-bf3a4241e49a,C02548,work_sample,2025-04-30,60.32,1.032,1
19fe78d1-452d-44c5-81af-e7119ad38a7a,C02550,work_sample,2025-09-14,66.56,1.656,1
c7ff5f70-a566-4a7b-84d5-dccfe2bc2563,C02552,work_sample,2026-01-04,73.95,2.395,1
10d0a83e-827e-40ef-ac42-e028393207dc,C02556,work_sample,2025-01-22,67.48,1.748,1
b39cefe5-68e3-46b8-b2c7-78006c4440f8,C02558,work_sample,2025-04-30,51.62,0.162,0
adbb74b3-2e34-439e-a410-d31624bae0ef,C02563,work_sample,2025-03-16,67.02,1.702,1
f915198b-a67d-4e8c-82c7-7fd3e75be5d8,C02564,work_sample,2025-07-14,59.73,0.973,1
c890076e-7172-4c0f-b064-07cf5a8f1584,C02565,work_sample,2025-12-31,43.24,-0.676,0
a2523379-3d08-43a5-8bcd-a92c17b70dc4,C02566,work_sample,2025-08-24,45.0,-0.5,0
0648e195-d841-4765-9547-d281be4cec4a,C02567,work_sample,2025-04-28,68.04,1.804,1
78816732-e04d-40a3-a1b0-61eaf1215760,C02570,work_sample,2025-07-15,31.51,-1.849,0
5a17b81c-0083-4d02-bdad-9b3f41056f53,C02571,work_sample,2025-11-30,53.97,0.397,0
07952f59-be79-4be4-8337-65f7e1af07eb,C02572,work_sample,2025-12-02,68.28,1.828,1
0366ecf1-3cb3-4d54-bcff-86ec4a439f9f,C02573,work_sample,2025-11-13,41.91,-0.809,0
bbcb7daa-5264-4989-95d4-9909af9e788b,C02574,work_sample,2025-05-29,50.36,0.036,0
35b73d67-ab4c-4cd4-a072-55aee705b549,C02576,work_sample,2025-03-09,48.69,-0.131,0
39700a9c-ece1-43bd-98d2-dc9c441b0d7f,C02577,work_sample,2025-04-30,66.14,1.614,1
f186418b-2e8a-440e-803e-6ef1960d84a5,C02578,work_sample,2025-10-08,53.02,0.302,0
9e801461-c6f4-4aa1-9b22-4f49093beece,C02580,work_sample,2025-02-23,49.25,-0.075,0
5a74f8fd-1c15-4243-aabe-93a288b1656b,C02581,work_sample,2025-02-18,50.51,0.051,0
5518f9ab-d7ad-4c3c-9dfd-08de69684dc6,C02582,work_sample,2025-10-16,60.29,1.029,1
5e6e9c03-3612-462b-a396-5cb6046b533a,C02585,work_sample,2025-10-07,83.96,3.396,1
e19acf0f-b2ff-43dc-a272-8dcf9a211e9b,C02590,work_sample,2026-01-08,60.07,1.007,1
83b97ca1-9dcc-48c8-bbed-334e586a3c09,C02591,work_sample,2025-09-11,54.5,0.45,0
564dd53a-586d-44f9-9ba2-c637bfb78be2,C02595,work_sample,2025-12-11,69.66,1.966,1
ba3eee3b-3e0d-4b64-8dac-af59e8db5027,C02598,work_sample,2025-09-23,53.58,0.358,0
f41b10db-90d1-4c7d-90ff-cfef4baf8fb9,C02599,work_sample,2025-08-15,27.28,-2.272,0
a0ee2cc8-b57a-43f7-9b56-84d3d6bee182,C02600,work_sample,2025-08-22,50.06,0.006,0
f7b72f10-4df7-4d58-8183-ebeecdba89e3,C02601,work_sample,2025-02-17,49.56,-0.044,0
ffa71b4f-ffb0-4502-9c98-f12e754f6182,C02602,work_sample,2025-07-22,47.0,-0.3,0
4b78c299-8fae-4d32-b292-1f693ae98eb8,C02603,work_sample,2025-11-24,39.34,-1.066,0
f7d5af37-0fb2-4c75-8e74-ca7f7e32ee15,C02604,work_sample,2025-07-22,50.37,0.037,0
58c7543a-3462-41f8-ba2c-ad2b054b8e0e,C02606,work_sample,2025-02-12,54.02,0.402,0
5352484d-1759-42b9-a0af-dac34941ce51,C02607,work_sample,2025-03-29,40.82,-0.918,0
d09122f0-f896-404a-9f42-5139b7d7a7fd,C02612,work_sample,2025-06-16,47.8,-0.22,0
805b1e3c-bd77-4014-ab66-82165b188cce,C02614,work_sample,2025-05-19,57.92,0.792,1
5db8e6de-559f-49e7-98ed-3c50c9215ad3,C02615,work_sample,2025-06-23,57.14,0.714,1
588a6456-3ef0-4204-8598-ab1cd9b99a99,C02617,work_sample,2026-01-10,66.13,1.613,1
92477e34-e528-4a5d-bac8-3c3a6f85c5ba,C02620,work_sample,2025-08-31,66.35,1.635,1
46578a0e-7323-4355-b982-62bfb100699a,C02621,work_sample,2025-06-09,47.05,-0.295,0
dd4c5048-a406-41aa-a27d-cf2306a280c3,C02622,work_sample,2025-07-13,70.46,2.046,1
e2b91a04-2a09-42de-aa22-d18d1d2946f5,C02623,work_sample,2025-09-14,37.08,-1.292,0
9fcd8374-0684-49be-8dbe-3519c6606d44,C02627,work_sample,2025-08-11,44.06,-0.594,0
0b3bb3c0-a985-4b20-a3db-9785eff46504,C02629,work_sample,2025-09-08,76.32,2.632,1
0da99b88-6bb5-4325-845d-ec6df8e30343,C02630,work_sample,2025-12-12,32.24,-1.776,0
9f7f86af-63ed-4925-bf79-931bda4ae87d,C02636,work_sample,2025-10-07,62.49,1.249,1
0289d9ab-e382-4bf9-923a-79eb994ca70d,C02639,work_sample,2025-12-08,39.19,-1.081,0
71496ec0-bbf6-420e-94e3-a6c2b843ba42,C02641,work_sample,2026-01-03,62.71,1.271,1
95054b69-877a-436a-bd1b-0e6436d3a937,C02644,work_sample,2025-02-25,65.48,1.548,1
26eeff8d-fe47-47d1-b2a0-5d0c6c8629a1,C02647,work_sample,2025-05-19,74.48,2.448,1
96d714e8-23f0-416f-9686-c5e155fedef4,C02648,work_sample,2025-06-08,46.32,-0.368,0
c86e6916-fd59-4f8b-a109-f5648b15bbc8,C02650,work_sample,2025-11-18,60.57,1.057,1
d085be1c-08d3-46c7-b259-c67d34891f9d,C02653,work_sample,2025-12-28,65.31,1.531,1
5d612bb7-5187-45cb-a462-db54a223dffc,C02655,work_sample,2025-04-20,46.88,-0.312,0
b307c1e2-2708-4448-837f-3c27cf84e9cf,C02656,work_sample,2025-11-30,61.67,1.167,1
983b790f-f356-4604-9a84-b6573ea4e3eb,C02662,work_sample,2025-06-26,59.15,0.915,1
f55e4221-f139-439e-bfbc-c2bb2a0f5fd8,C02667,work_sample,2025-04-28,44.49,-0.551,0
283bde11-d26f-40b6-b783-16386247ae67,C02668,work_sample,2025-08-30,57.71,0.771,1
1f2e27a4-bb39-4e87-a8d9-e9f72cfa69c8,C02673,work_sample,2025-09-17,65.0,1.5,1
6b26c88d-5bc4-4d31-b9db-f5b387920941,C02678,work_sample,2025-07-06,57.59,0.759,1
18988992-e491-4002-82f6-687441bd5369,C02679,work_sample,2025-04-26,68.57,1.857,1
ba425d6c-d363-46cf-a9a0-4032daba0ed7,C02685,work_sample,2025-12-11,50.35,0.035,0
df1f6e36-5a1f-4d5a-a55c-8b749c71ff24,C02686,work_sample,2025-01-26,47.09,-0.291,0
d799d7a1-5403-46fb-a39c-8000910706b6,C02692,work_sample,2025-04-21,44.66,-0.534,0
fd663c13-8b6e-476c-8d8e-91e328b98346,C02693,work_sample,2025-11-09,46.5,-0.35,0
022a123f-b130-4fa9-b1a8-49ef9b4026d1,C02699,work_sample,2025-08-31,39.3,-1.07,0
0bab20af-1093-4610-9502-68ec4ac7e5bf,C02700,work_sample,2025-11-29,59.5,0.95,1
639a0a5c-397c-457d-9e9a-2869dabc9233,C02702,work_sample,2025-07-24,63.28,1.328,1
262b2ac5-caaf-4273-9226-0e2458d25d9f,C02703,work_sample,2025-03-23,54.86,0.486,0
ea28f67c-5377-47a2-926c-1ecdf42e1010,C02706,work_sample,2025-07-25,51.31,0.131,0
f4004d23-752b-4441-93c4-b04e7855ae72,C02707,work_sample,2025-03-29,78.07,2.807,1
d39138ad-2b4d-4a78-b51f-ea3720e074a2,C02708,work_sample,2025-10-09,47.03,-0.297,0
9484f209-7a74-4806-9f34-3d399ae43351,C02710,work_sample,2025-07-22,52.58,0.258,0
eaccf49d-7137-449a-a4d8-2882b18d5257,C02711,work_sample,2025-05-02,44.59,-0.541,0
d32df7d4-666e-4933-b3f2-0de89e691af8,C02713,work_sample,2025-11-23,45.0,-0.5,0
f11816d0-2856-49c4-841c-518a59e5b11d,C02714,work_sample,2025-01-29,39.14,-1.086,0
45abc5f0-865d-4cb0-8c7f-4714de9b0059,C02717,work_sample,2025-03-04,43.21,-0.679,0
0996d27d-d1bc-4f56-bab2-cd0f48f90f18,C02719,work_sample,2025-10-29,74.04,2.404,1
d9368551-55b8-4e8d-94c0-10926fb69096,C02722,work_sample,2025-08-30,51.17,0.117,0
2fab02b4-15f6-4eda-aff5-408a43555261,C02725,work_sample,2025-07-27,60.4,1.04,1
dc8aa932-df62-430e-b20c-faba0f1db3ac,C02726,work_sample,2025-03-18,50.69,0.069,0
05b8b915-bddd-4b3d-b66a-0f46dc3910a4,C02727,work_sample,2025-10-12,64.58,1.458,1
714deac3-7712-4b7d-bfcc-743e6a238e1a,C02728,work_sample,2025-03-15,39.72,-1.028,0
469d89d0-440c-400f-bbdb-28b1d74e1a2d,C02729,work_sample,2025-06-28,48.86,-0.114,0
0c8bab10-82d6-464b-960c-ea60f190a3e0,C02731,work_sample,2025-05-29,76.5,2.65,1
de61a630-e76c-407f-8878-6bcc51f5499b,C02733,work_sample,2026-01-14,37.69,-1.231,0
8f3fcb2d-8cef-4102-91b9-5220e741cfb6,C02737,work_sample,2025-02-01,34.99,-1.501,0
9cf8655b-283c-4132-93dc-2e86299efae4,C02740,work_sample,2025-11-28,50.16,0.016,0
ec7cb85f-3500-45ed-a8e7-7beea88aca88,C02745,work_sample,2025-11-02,59.7,0.97,1
401b40e4-499d-48fc-b598-7e46efdb0966,C02746,work_sample,2025-10-19,39.32,-1.068,0
b4ed726e-c521-4969-869a-271ff4d6035c,C02749,work_sample,2025-01-21,56.9,0.69,1
96963247-71b7-4852-9923-bde94a872b24,C02752,work_sample,2025-02-28,62.54,1.254,1
b77ee3c6-bd8c-4ee6-9adc-2762e2a739c6,C02754,work_sample,2025-07-17,32.27,-1.773,0
43d9853c-da2d-47e1-87d5-515fc37a2a4a,C02755,work_sample,2025-03-11,43.05,-0.695,0
15521e1f-5722-4abb-a032-9847055677af,C02756,work_sample,2025-04-13,63.46,1.346,1
8a0d74f1-753f-4f27-acf1-89a6865f5108,C02757,work_sample,2025-03-24,43.26,-0.674,0
ac8a6e62-fc96-4db1-88ff-0c7f7bb3075b,C02760,work_sample,2025-01-23,71.04,2.104,1
bccdb221-9c04-40e2-badf-f499208ba20a,C02762,work_sample,2025-12-20,53.69,0.369,0
1c3969a3-4343-495a-81b0-02ec2fb439bc,C02766,work_sample,2025-05-02,69.43,1.943,1
afad7ea6-6c0a-4ac7-b0d8-10e68ac998b5,C02769,work_sample,2025-02-04,52.63,0.263,0
c9fad8cd-f5d9-4711-9f1e-0a6935939f9e,C02772,work_sample,2025-01-21,54.3,0.43,0
db17a89e-9b77-4beb-b3eb-bf5b020d64af,C02774,work_sample,2025-06-11,53.46,0.346,0
fe9b58b1-0a2b-48fa-ae39-d0f0bb5a8516,C02781,work_sample,2025-12-22,59.94,0.994,1
4d1de24b-4d95-4083-b65a-12b44dfd93a2,C02782,work_sample,2025-09-07,57.1,0.71,1
23628ca6-9523-4bae-b2c1-214848293d8d,C02783,work_sample,2025-06-26,51.72,0.172,0
3c9c3702-22b7-4fc3-af5a-1005724756ce,C02784,work_sample,2025-04-16,52.24,0.224,0
1c0afbab-8df7-4aa0-bc0d-3d266186c1dd,C02786,work_sample,2025-10-21,39.84,-1.016,0
2027d95f-e674-469f-bfb3-5809d1ad1bc7,C02787,work_sample,2025-06-05,42.72,-0.728,0
eff97c2f-9f5c-44f6-9744-26fc552c5131,C02789,work_sample,2025-11-16,62.98,1.298,1
03841fa9-769d-4138-a1f7-4569956a2b98,C02790,work_sample,2025-10-23,56.68,0.668,1
a5334c47-f20a-47a4-940e-40f7a92c2e65,C02792,work_sample,2025-05-27,76.4,2.64,1
4310af97-9d28-496b-8485-f67c8181d9be,C02794,work_sample,2025-01-30,42.06,-0.794,0
e66ec77b-b369-4178-9fe8-6dfcc5b45ff5,C02798,work_sample,2025-06-18,49.76,-0.024,0
409f374f-8f0b-4060-bf45-b2530b05e5b3,C02799,work_sample,2025-07-12,50.97,0.097,0
991aca28-b79e-435c-b321-1076786c45c4,C02802,work_sample,2025-06-13,59.62,0.962,1
e809e079-ba9c-4d75-9667-8b1edea58126,C02804,work_sample,2025-11-14,47.52,-0.248,0
4ed03e62-1641-4808-a809-93f922db21d2,C02806,work_sample,2025-02-21,67.95,1.795,1
a83222d6-750e-462b-91a3-71ba038ace6a,C02807,work_sample,2025-11-02,55.69,0.569,1
4338fd3c-e9ec-40c7-a8cb-0d5c16f6c5cd,C02808,work_sample,2025-06-12,65.71,1.571,1
fc0fab18-6c65-44dd-8273-b6878024f693,C02809,work_sample,2025-08-01,51.53,0.153,0
f5ec3e4a-4ed7-4c64-af89-cc0ce620f592,C02810,work_sample,2025-02-14,59.42,0.942,1
2c9e54cd-2cf6-407c-813a-c043911dcd4a,C02811,work_sample,2025-02-27,64.93,1.493,1
131edb24-0f7f-4d11-9e10-acc3ac52cb2f,C02816,work_sample,2025-03-25,54.46,0.446,0
2f83fa85-3708-4f80-85c8-28c9d2d92387,C02817,work_sample,2025-05-25,66.33,1.633,1
8f14130b-fbc2-4a2b-83a9-299c60578dbe,C02818,work_sample,2025-03-03,51.57,0.157,0
10b28c22-fa5d-402a-b2d0-1b9fda0cdeae,C02820,work_sample,2025-04-11,52.39,0.239,0
cc6c3b0d-f447-41d7-8ecd-a724f6d6f24b,C02825,work_sample,2025-02-14,44.34,-0.566,0
f4dae700-b9c0-4500-9c98-1feeb4a60d3c,C02829,work_sample,2025-11-06,62.78,1.278,1
5832434c-0410-4dfa-a8ba-ddc36d250192,C02832,work_sample,2025-09-27,50.08,0.008,0
b1b90498-dcd4-4f17-9a8e-f03af432bb6e,C02833,work_sample,2025-10-03,60.15,1.015,1
d4de0cac-e4a4-4787-b4e4-fa12d89e365a,C02834,work_sample,2025-02-24,34.52,-1.548,0
78d3b669-c062-4e41-8934-147810b50afa,C02835,work_sample,2025-07-21,62.32,1.232,1
7a3bc605-c700-47bc-b6a3-acd72b63e425,C02837,work_sample,2025-12-22,44.12,-0.588,0
03c4f701-35fd-473b-bf08-64a6788614f1,C02840,work_sample,2025-11-02,49.8,-0.02,0
dde73cb6-1706-4b2b-a0b8-4480397dab09,C02843,work_sample,2025-06-26,66.15,1.615,1
5987533f-2eed-4e9f-bc0f-bd60ae58c315,C02847,work_sample,2025-04-06,33.27,-1.673,0
3a6b3562-ee6d-4d53-85c5-5b3017a8157c,C02848,work_sample,2025-05-15,55.28,0.528,1
e837f723-2d96-4273-b285-236ebd1695b5,C02849,work_sample,2025-01-19,42.92,-0.708,0
abcb6572-bb32-4533-8bfd-150de836405d,C02850,work_sample,2025-09-26,57.85,0.785,1
f7b62824-2359-4ba5-b869-cc0234248afd,C02852,work_sample,2025-03-15,53.46,0.346,0
f53f0229-2067-49b1-a94d-d376661897da,C02859,work_sample,2025-07-29,68.5,1.85,1
2978bf01-fcbe-4d16-b671-ba000f516540,C02862,work_sample,2025-07-25,42.04,-0.796,0
b3e0b97f-fb5a-408c-8780-dece6aae0f86,C02863,work_sample,2025-08-07,61.98,1.198,1
873a365e-aa53-4420-b687-e8119a686192,C02864,work_sample,2025-11-07,59.2,0.92,1
f4339da8-e879-44fe-9fa5-ee78eccbe6a7,C02870,work_sample,2025-01-24,49.74,-0.026,0
cc54fb75-0449-400b-9fdb-cb4dea4e4f67,C02871,work_sample,2025-04-23,62.8,1.28,1
f1b67e4d-c100-4f24-ad1f-64e68a55a356,C02873,work_sample,2025-06-01,52.53,0.253,0
5457f920-3de9-42f5-8f65-09494d0b77c2,C02874,work_sample,2026-01-03,63.54,1.354,1
e5b1c1b0-3860-450d-a077-91073651cab7,C02875,work_sample,2025-11-28,43.49,-0.651,0
3f7b16a4-c526-4bf4-be6e-d665d94db79c,C02889,work_sample,2025-06-03,57.55,0.755,1
b7342c4c-4d38-4312-934e-505b7f9a4f84,C02890,work_sample,2025-02-10,61.72,1.172,1
def6fa9d-17c1-4c24-8e78-38303f661fc5,C02894,work_sample,2025-02-09,39.13,-1.087,0
bee279cc-433d-4a3b-8a66-7e9b51f7b475,C02897,work_sample,2025-11-04,64.9,1.49,1
5cf65ccd-b9a6-4298-8c39-1bc41b0abcdc,C02899,work_sample,2025-04-30,64.12,1.412,1
799649f2-d7c4-4553-8f72-93fafec8926a,C02900,work_sample,2025-08-04,68.09,1.809,1
0ed9048a-15c8-42a5-b4d5-227c15397f76,C02902,work_sample,2025-07-28,46.81,-0.319,0
89bb506e-e679-4e6b-819a-e9004355c44b,C02903,work_sample,2025-05-17,56.63,0.663,1
bb2fd200-5761-4a9d-b197-57fbb206b307,C02905,work_sample,2025-02-05,49.5,-0.05,0
3dd8ceec-1ee4-4bae-a8cf-0a330652bcac,C02906,work_sample,2025-12-04,39.66,-1.034,0
fa9aa4f6-e681-4e15-b86b-b07d2cbf3c99,C02914,work_sample,2025-02-20,50.75,0.075,0
7906c7d0-830b-4976-8edb-baadddaed67b,C02915,work_sample,2025-09-14,26.29,-2.371,0
c9b932ab-9670-4030-81e6-17b39ccbae8a,C02916,work_sample,2025-12-06,67.67,1.767,1
f6f8ff90-15af-4f7d-9888-0dbb7765996c,C02920,work_sample,2025-03-12,33.34,-1.666,0
c2dc9180-b231-4ed4-a586-e25cefebf072,C02921,work_sample,2025-04-11,40.07,-0.993,0
e47132ca-528c-4ab4-8b63-d1ecfc00fa58,C02925,work_sample,2025-11-19,49.08,-0.092,0
d292f7c1-5c55-4130-b53c-ab9cae96e51e,C02926,work_sample,2025-07-28,41.15,-0.885,0
a77e8e7e-24c3-44a7-a703-ce1b2ad1cf47,C02931,work_sample,2025-03-15,54.21,0.421,0
875897f9-1439-4576-8502-bd2a6e7d64e8,C02933,work_sample,2025-06-06,70.83,2.083,1
5798bbbd-7df9-46a6-bc0f-9c1be20dad68,C02934,work_sample,2025-11-03,59.56,0.956,1
89fe9e7c-e40d-42c0-b3fb-3a61f113eb65,C02937,work_sample,2025-03-24,50.48,0.048,0
1a5b355b-612d-4a5f-bee3-fde87d26bd91,C02939,work_sample,2025-09-14,59.0,0.9,1
ed95edce-e1d3-4c15-887f-e9298236d827,C02941,work_sample,2025-01-29,65.46,1.546,1
9744ac4c-8ce8-4135-8c48-a2a7e804d0d6,C02943,work_sample,2025-08-17,47.64,-0.236,0
b57eb39a-6ed6-4778-a8fe-b0daaee042c9,C02944,work_sample,2025-06-17,63.04,1.304,1
1859e1b3-dc9a-43b5-84dc-1bd3ba764adb,C02946,work_sample,2025-09-05,53.05,0.305,0
92442b22-509f-4843-a446-dc8278cbedaa,C02947,work_sample,2025-01-14,52.55,0.255,0
6741db08-a8ee-4a5f-94e6-3b324715ab27,C02949,work_sample,2025-08-30,50.08,0.008,0
154b2f65-d86a-474e-b7c4-c053c89e832e,C02950,work_sample,2025-07-21,24.12,-2.588,0
01fd795d-d376-449f-a9a8-e8cf8bd7c53b,C02951,work_sample,2025-12-24,41.83,-0.817,0
494eaa93-2f27-44ab-97db-a1b3e8df3d27,C02952,work_sample,2025-07-29,51.02,0.102,0
5d2aa617-c4fd-4b05-ab54-942e2713ec1c,C02954,work_sample,2025-08-05,73.31,2.331,1
72f2ca17-8b59-4584-b444-a8fcab6d96d8,C02955,work_sample,2025-10-15,65.67,1.567,1
a1795b4e-2801-4acc-958f-cccea2fb69f2,C02956,work_sample,2025-07-17,66.77,1.677,1
85185c61-7d2e-4935-a279-2b3938707a8a,C02958,work_sample,2025-05-26,57.49,0.749,1
a6a5b5ac-9e0d-4484-aace-350465cb3d94,C02960,work_sample,2025-08-01,50.42,0.042,0
f560d97d-10ee-4ecc-909e-123766115cda,C02962,work_sample,2025-01-15,46.25,-0.375,0
fb15e121-1f37-4ae6-8b90-df303d641d08,C02963,work_sample,2025-02-01,49.0,-0.1,0
70f1a397-7b84-41ba-8e28-5c218231b468,C02965,work_sample,2025-01-26,65.02,1.502,1
f93058c1-9fea-4d8e-b709-51da52ba5228,C02967,work_sample,2025-09-18,43.59,-0.641,0
9ebe0ece-4301-47aa-8d44-1e2d554e2a7d,C02968,work_sample,2025-01-15,50.72,0.072,0
403640af-899a-4c70-b748-f0464d305631,C02977,work_sample,2025-10-04,47.19,-0.281,0
5d7a1988-5cc4-465b-8017-e03af75b791f,C02978,work_sample,2025-11-21,53.27,0.327,0
e192b0e6-7521-4f7f-be4d-63d46becdd44,C02982,work_sample,2025-02-26,54.13,0.413,0
ae6a1480-5f36-4359-9d32-f591ff567c42,C02984,work_sample,2025-05-11,62.37,1.237,1
da8c4100-cce2-4109-90aa-86bf1b1e8960,C02985,work_sample,2025-03-28,50.14,0.014,0
e95ec822-2a21-49da-8f30-ecd309295505,C02989,work_sample,2025-09-19,48.91,-0.109,0
9c911885-d02f-49a5-b2ad-da8106d08809,C02996,work_sample,2025-04-08,60.04,1.004,1
7d63a5b6-9372-44fc-8b67-69acac35958a,C02997,work_sample,2025-10-20,59.53,0.953,1
3229646f-0d34-445a-934f-c15f4d7260d6,C02998,work_sample,2025-05-31,60.07,1.007,1
3833b454-1d6a-466c-9af6-664e6b24a131,C02999,work_sample,2025-08-20,74.01,2.401,1
81395729-3fde-4b63-a1f5-8bf00554d853,C03000,work_sample,2025-12-07,49.04,-0.096,0
f81bc3b9-a8ae-4f85-95b6-8c7a9f0b461b,C03001,work_sample,2025-08-12,50.03,0.003,0
eb81e7ea-dbb2-438b-a32f-099045e91dff,C03002,work_sample,2025-02-20,54.63,0.463,0
cf8ecb18-3822-4f78-be6f-f528076be02e,C03004,work_sample,2025-12-04,65.89,1.589,1
5d3d0642-5785-45bc-a314-d8e4bb5cd593,C03006,work_sample,2025-04-15,69.92,1.992,1
351db49d-bd7e-44ae-9069-cda555d42529,C03009,work_sample,2025-07-03,64.29,1.429,1
482d41dd-0fe3-4f7b-ad27-cbcd0fa9b760,C03012,work_sample,2025-01-16,46.12,-0.388,0
4ee7c2a9-14f2-4ca8-a694-5f7d8b89d60f,C03014,work_sample,2025-03-04,52.18,0.218,0
defd745d-2124-494b-88bf-fb4b135ab8ad,C03015,work_sample,2025-12-07,47.76,-0.224,0
d0679173-0756-4c14-a44a-3b2eafeada14,C03016,work_sample,2025-09-02,34.75,-1.525,0
48d84311-c7d4-4531-9f73-bc7e01dba81c,C03018,work_sample,2025-05-30,63.1,1.31,1
6394bbb6-e9dc-4dec-8c4d-af927e7f40e7,C03021,work_sample,2025-06-10,44.53,-0.547,0
cf6dfaef-f04b-4ca3-a368-60d58fa1a99d,C03023,work_sample,2025-07-07,47.51,-0.249,0
e0c84e61-f66c-4e81-a07c-42ade0dfd771,C03025,work_sample,2025-10-09,39.01,-1.099,0
72df630a-03e7-483e-a99f-d9b4634e8ac3,C03027,work_sample,2025-10-12,43.36,-0.664,0
48a24b63-5d52-428b-bd84-4bfbe85a8b01,C03029,work_sample,2025-07-26,54.51,0.451,0
0bbb956e-4158-4e59-98cc-bd69b0da1c45,C03030,work_sample,2025-09-24,27.53,-2.247,0
9eefaa6a-4787-4e8f-b75d-e0036f8d8cb1,C03032,work_sample,2025-08-29,47.35,-0.265,0
e5340940-37b4-48f5-acf5-fb9bb7611852,C03037,work_sample,2025-07-12,32.3,-1.77,0
9904448c-dd5c-41bd-aa41-f7692e3d3d6f,C03039,work_sample,2025-07-22,52.56,0.256,0
dafa174b-2e2b-424e-8df9-2b5919a0293e,C03042,work_sample,2025-09-09,62.8,1.28,1
416393ec-a1a8-4b31-b98d-baba0fdf37d5,C03043,work_sample,2025-12-22,55.82,0.582,1
6028e729-2e7d-41eb-841c-113f7f229f7e,C03044,work_sample,2025-07-29,51.72,0.172,0
866fd760-c538-41a3-8fa8-ef2c1d51e65d,C03045,work_sample,2025-11-02,67.58,1.758,1
6b4a82b2-e026-4ecc-bd16-59ac5b8d082e,C03050,work_sample,2025-04-16,74.07,2.407,1
604ed78d-1d0b-4349-ab8d-b20cfc6376a0,C03059,work_sample,2025-08-26,38.16,-1.184,0
6415a562-375e-468b-9162-dff8d1f90a77,C03061,work_sample,2025-03-05,59.47,0.947,1
963f9387-5ebe-4ea0-98f3-6ba253d98941,C03064,work_sample,2025-09-25,49.86,-0.014,0
342caadb-1beb-4505-83f2-88b332b68c29,C03065,work_sample,2025-09-23,62.55,1.255,1
ce69d4aa-9dc5-41c3-bc20-a1104f080c2b,C03067,work_sample,2025-04-12,44.11,-0.589,0
aed4ecfa-4101-4ee1-bff3-61739ebd661e,C03068,work_sample,2025-08-27,58.5,0.85,1
e9a1a8fa-79dd-46f5-a475-6b11a89dae4c,C03071,work_sample,2025-09-23,56.24,0.624,1
f7516575-9902-4e11-8279-c87ee099fa80,C03072,work_sample,2025-04-26,57.71,0.771,1
88709284-2380-4642-b1ec-f92774811f70,C03074,work_sample,2025-06-13,49.35,-0.065,0
